,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
0,Usher ,0.894,2004-05-01,0.791,Lil Jon,atl hip hop,2.0,1.0,1,5rb9QrpfcKFHM1EUbSIurX,105.018,4.0,Yeah!,0.583
1,Mario Winans ,0.833,2004-05-01,0.515,Enya,r&b,11.0,0.0,2,2yr2HnFYl7XvqJk4fXoQBt,97.035,4.0,I Don't Wanna Know,0.4
2,Usher,0.796,2004-05-01,0.477,none,atl hip hop,1.0,1.0,3,7z3N2W7Xz1t2G2sAO8wFVH,119.928,4.0,Burn,0.685
3,J-Kwon,0.925,2004-05-01,0.748,none,dirty south rap,11.0,0.0,4,2lVDc57IMK6nypg2iuEWVR,92.978,4.0,Tipsy,0.615
4,Beyonce,0.588,2004-05-01,0.461,none,dance pop,6.0,0.0,5,0YGQ3hZcRLC5YX7o0hdmHg,200.053,4.0,Naughty Girl,0.659
5,Maroon 5,0.714,2004-05-01,0.859,none,pop,5.0,0.0,6,6ECp64rv50XVz93WvxXMGF,95.034,4.0,This Love,0.755
6,Alicia Keys,0.609,2004-05-01,0.445,none,hip pop,7.0,1.0,7,3XVBdLihbNbxUwZosxcGuJ,118.393,3.0,If I Ain't Got You,0.166
7,D12,0.851,2004-05-01,0.849,none,detroit hip hop,1.0,0.0,8,4XHQyvbrBsQaaBUW1VvmsL,120.014,4.0,My Band,0.844
8,Kanye West ,0.643,2004-05-01,0.717,Syleena Johnson,pop rap,8.0,0.0,9,2cYZpcIV39X48RnOFM7w2V,90.893,4.0,All Falls Down,0.46
9,JAY-Z,0.557,2004-05-01,0.905,none,bulgarian hip hop,11.0,1.0,10,7dvd3b2oz7AFgXrPBIIYxR,160.013,4.0,Dirt Off Your Shoulder,0.799
10,Petey Pablo,0.756,2004-05-01,0.691,none,crunk,2.0,1.0,11,4MeDnO5yA2Zi6IMlVApRci,104.999,4.0,Freek-A-Leek,0.632
11,Twista,0.828,2004-05-01,0.792,none,dirty south rap,10.0,0.0,12,2tOZtdbkAMQASWokLvSlzj,134.199,4.0,Overnight Celebrity,0.777
12,Chingy ,0.764,2004-05-01,0.821,J. Weav,crunk,2.0,1.0,13,0UNTBB02C1aB55Fu4H63qd,162.519,4.0,One Call Away,0.962
13,Hoobastank,0.447,2004-05-01,0.668,none,alternative metal,4.0,1.0,14,1lHtE5JDCas1EwXhQIMOIj,82.904,4.0,The Reason,0.0695
14,Evanescence,0.186,2004-05-01,0.29,none,alternative metal,9.0,1.0,15,4UzVcXufOhGUwF56HT7b8M,68.992,4.0,My Immortal,0.0776
15,Lil' Flip,0.813,2004-05-01,0.59,none,crunk,8.0,1.0,16,79lmvU7Qmc8QpXilbSk37z,159.961,4.0,Game Over (Flip),0.602
16,Britney Spears,0.774,2004-05-01,0.838,none,dance pop,5.0,0.0,17,6I9VzXrHxO9rA9A5euc8Ak,143.04,4.0,Toxic,0.924
17,Sean Paul ,0.765,2004-05-01,0.666,Sasha,dance pop,7.0,1.0,18,3MhdH8PxqH1FuQp3HBptUI,87.002,4.0,I'm Still In Love With You,0.756
18,Cassidy ,0.68,2004-05-01,0.659,R. Kelly,battle rap,0.0,1.0,19,4hHXhCRSnOKd6nMGaivmD0,91.259,4.0,Hotel,0.411
19,OutKast ,0.871,2004-05-01,0.597,Sleepy Brown,atl hip hop,5.0,0.0,20,5z7mYFfhw6N6f23VwrokJD,125.999,4.0,The Way You Move,0.635
20,Ludacris,0.711,2004-05-01,0.843,none,atl hip hop,5.0,0.0,21,2T8hXV9LUZMDBKR5RALGEa,145.989,4.0,Splash Waterfalls,0.683
21,Sheryl Crow,0.498,2004-05-01,0.68,none,folk,2.0,1.0,22,7gN24J8E0pR3G2nsbhkcjw,160.043,4.0,The First Cut Is The Deepest,0.695
22,Jessica Simpson,0.553,2004-05-01,0.756,none,dance pop,0.0,1.0,23,7pNJ1T9TGbVbNHKaLhhPri,94.487,4.0,With You,0.605
23,Nickelback,0.455,2004-05-01,0.858,none,alternative metal,11.0,0.0,24,4PkJ7c9y1CwpuVOiJODnCZ,163.118,4.0,Someday,0.597
24,Jessica Simpson,0.568,2004-05-01,0.607,none,dance pop,7.0,1.0,25,7AHZb0GnILBBitj0MxObO5,99.692,4.0,Take My Breath Away,0.405
25,Kenny Chesney,0.797,2004-05-01,0.7,Uncle Kracker,contemporary country,9.0,1.0,26,6KbpvmsV6L8JsON1C3JHAV,104.932,4.0,When The Sun Goes Down,0.715
26,G-Unit ,0.517,2004-05-01,0.827,Joe,dirty south rap,1.0,1.0,27,1dHJETCn2X1R1YwVlMvSza,76.968,1.0,Wanna Get To Know You,0.885
27,Keith Urban,0.55,2004-05-01,0.543,none,australian country,2.0,1.0,28,0lZxd99ZIjA0zUdQAY3FXr,82.761,4.0,You'll Think Of Me,0.562
28,Linkin Park,0.496,2004-05-01,0.863,none,alternative metal,9.0,1.0,29,2nLtzopw4rPReszdYBJU6h,110.018,4.0,Numb,0.243
29,Dido,0.509,2004-05-01,0.538,none,dance pop,5.0,1.0,30,3adnLFXKO5rC1lhUNSeg3N,170.111,4.0,White Flag,0.284
30,3 Doors Down,0.536,2004-05-01,0.55,none,alternative metal,10.0,0.0,31,3NLrRZoMF0Lx6zTlYqeIo4,144.018,4.0,Here Without You,0.234
31,Rascal Flatts,0.628,2004-05-01,0.817,none,contemporary country,11.0,1.0,32,04rZkq3ihHmGNfKPgBiTX1,88.049,4.0,Mayberry,0.37
32,Jet,0.613,2004-05-01,0.953,none,garage rock,2.0,1.0,33,305WCRhhS10XUcH6AEwZk6,105.046,4.0,Are You Gonna Be My Girl,0.537
33,OutKast,0.728,2004-05-01,0.974,none,atl hip hop,4.0,0.0,34,2PpruBYCo4H7WOBJ7Q2EwM,79.526,4.0,Hey Ya!,0.965
34,Five For Fighting,0.643,2004-05-01,0.569,none,acoustic pop,7.0,1.0,35,0B5KeB25moPkcQUnbDvj3t,120.507,4.0,100 Years,0.275
35,John Michael Montgomery,0.644,2004-05-01,0.626,none,contemporary country,0.0,1.0,36,15cGdiAHmezm0P04jVAjMo,128.029,4.0,Letters From Home,0.388
36,R. Kelly,0.75,2004-05-01,0.63,none,NA,5.0,0.0,37,51ohTObAvYM3lxK5mJMEwK,97.038,4.0,Happy People,0.722
37,Avant,0.701,2004-05-01,0.526,none,dance pop,7.0,1.0,38,1O138eHbYPa2oODCCaCGcK,93.221,3.0,Don't Take Your Love Away,0.376
38,Ruben Studdard,0.721,2004-05-01,0.472,none,neo soul,9.0,1.0,39,2u34ZVPVlr7hfN7vDr1512,129.964,4.0,Sorry 2004,0.462
39,Ying Yang Twins ,0.884,2004-05-01,0.697,Lil Jon,atl hip hop,11.0,1.0,40,4Kd0FzFpOgIGxlBl4HXuFn,101.965,4.0,Salt Shaker,0.322
40,Gretchen Wilson,0.51,2004-05-01,0.847,none,contemporary country,11.0,1.0,41,5pQtfVIaQvINzl0XIGKNrC,184.942,4.0,Redneck Woman,0.74
41,Buddy Jewell,0.495,2004-05-01,0.612,none,contemporary country,2.0,1.0,42,0tuEEuDijBNJxcLSIrMNsU,148.083,4.0,Sweet Southern Comfort,0.366
42,No Doubt,0.597,2004-05-01,0.762,none,alternative rock,11.0,1.0,43,2fOxxLz9JVe53itq6pfBak,126.325,4.0,It's My Life,0.794
43,Tracy Lawrence,0.519,2004-05-01,0.52,none,contemporary country,6.0,1.0,44,2kZZq09uK0oR9wwYJvgacb,129.862,4.0,Paint Me A Birmingham,0.281
44,Twista ,0.569,2004-05-01,0.744,Kanye West,dirty south rap,2.0,0.0,45,32UioUCnMFsr2UN7SvDyXj,145.063,4.0,Slow Jamz,0.59
45,OutKast,0.751,2004-05-01,0.708,none,atl hip hop,0.0,1.0,46,6bUNEbXT7HovLW6BgPCBsb,108.97,4.0,Roses,0.509
46,The Black Eyed Peas,0.866,2004-05-01,0.875,none,dance pop,4.0,0.0,47,6W3c6pmDgT04I0Nk87JFyK,100.171,4.0,Hey Mama,0.927
47,Usher,0.845,2004-05-01,0.467,none,atl hip hop,1.0,1.0,48,7wBThXx7BGZHJJ3aN3OPvv,138.007,4.0,Confessions Part II,0.702
48,Blink-182,0.659,2004-05-01,0.778,none,modern rock,11.0,1.0,49,1oTo3ijRbaDAtrjJrGAPSw,110.022,4.0,I Miss You,0.623
49,George Strait,2.0,2004-05-01,2.0,none,NA,2.0,2.0,50,NA,2.0,2.0,Desperately,2.0
50,Avril Lavigne,0.523,2004-05-01,0.795,none,canadian pop,4.0,1.0,51,0dEQaNYfp5G7Sflek2Qnde,144.106,4.0,Don't Tell Me,0.484
51,Lonestar,0.505,2004-05-01,0.842,none,contemporary country,10.0,1.0,52,0jSIovJtKxEXH6vI4oRx7I,172.136,4.0,Let's Be Us Again,0.671
52,T.I.,0.601,2004-05-01,0.768,none,atl hip hop,8.0,1.0,53,5Rkbnhwkb6oiqq1HQcXirN,152.45,4.0,Rubber Band Man,0.634
53,Beenie Man ,0.71,2004-05-01,0.653,Ms. Thing,dancehall,5.0,1.0,54,5XWjx5tHMsOI7BZh8wjeSu,94.007,4.0,Dude,0.943
54,Kimberley Locke,0.537,2004-05-01,0.758,none,idol,7.0,1.0,55,7oGIRgJMViLFRzGHyhF9bI,100.041,4.0,8th World Wonder,0.295
55,Jet,0.458,2004-05-01,0.895,none,garage rock,2.0,1.0,56,5u6fnmRO5V0PTl5M2Eekeu,130.327,4.0,Cold Hard Bitch,0.357
56,Janet Jackson,0.645,2004-05-01,0.836,none,dance pop,3.0,1.0,57,0asiXYLtkLysGJTFdYs0My,105.741,3.0,I Want You,0.681
57,Clay Aiken,0.267,2004-05-01,0.619,none,idol,9.0,1.0,58,4nl0AClM6HOOKwHJwLezEK,146.1,4.0,Solitaire,0.185
58,Montgomery Gentry,0.443,2004-05-01,0.885,none,contemporary country,7.0,1.0,59,7zywdG4ysfC5XNBzjQAo2o,185.034,4.0,If You Ever Stop Loving Me,0.536
59,Brooks,0.635,2004-05-01,0.572,Dunn,contemporary country,9.0,1.0,60,1BsW6G8T2QhG5RYykq58AF,127.206,4.0,That's What She Gets For Loving Me,0.285
60,Toby Keith,0.551,2004-05-01,0.559,none,contemporary country,9.0,1.0,61,4WygRabom8WGpPb44r40sK,82.009,4.0,American Soldier,0.3
61,Switchfoot,0.396,2004-05-01,0.905,none,ccm,2.0,1.0,62,79cAPxneo5AvbNgR6ch3Cj,151.503,4.0,Meant To Live,0.514
62,Blue County,0.668,2004-05-01,0.808,none,country road,2.0,1.0,63,0Y6dPRfSOVgLzKpn7L741h,122.001,3.0,Good Little Girls,0.778
63,Linkin Park,0.535,2004-05-01,0.951,none,alternative metal,3.0,0.0,64,3BmjRmFTESgWZLPSVGp8aG,160.102,4.0,Lying From You,0.723
64,Hilary Duff,0.575,2004-05-01,0.913,none,dance pop,8.0,0.0,65,2TZ1apxMDlubCGMsOxcTbT,118.097,4.0,Come Clean,0.503
65,Joe ,0.796,2004-05-01,0.604,G-Unit,dance pop,2.0,0.0,66,28DDh8OK8Ls6dWEwz1Tm1A,101.981,4.0,Ride Wit U,0.722
66,Sara Evans,0.39,2004-05-01,0.879,none,canadian contemporary country,4.0,1.0,67,3C6L8Q1l58EDq1SpBOYCrz,206.072,4.0,Perfect,0.616
67,Toby Keith,0.645,2004-05-01,0.876,none,contemporary country,6.0,1.0,68,3E6t25sxh6v5FDSfIVIAOz,123.059,4.0,Whiskey Girl,0.544
68,Musiq,0.419,2004-05-01,0.694,none,dance pop,2.0,1.0,69,69rOfKSz0ys8UdgTkGd6qV,118.862,4.0,whoknows,0.316
69,Juvenile ,0.711,2004-05-01,0.733,Soulja Slim,bounce,0.0,0.0,70,6ihObRBTB8xdSH2mlERtOX,172.925,4.0,Slow Motion,0.87
70,Incubus,0.532,2004-05-01,0.943,none,alternative metal,7.0,0.0,71,1rSo624QuuCteNxAzsU3SV,140.042,4.0,Megalomaniac,0.371
71,311,0.625,2004-05-01,0.686,none,alternative metal,9.0,0.0,72,3mtukCAgd0mE260QcBfXAX,139.817,4.0,Love Song,0.556
72,Nina Sky ,0.876,2004-05-01,0.71,Jabba,hip pop,11.0,0.0,73,2ndnVdR8si7CW9T8vJRHyW,121.072,4.0,Move Ya Body,0.828
73,Josh Groban,0.25,2004-05-01,0.136,none,adult standards,10.0,1.0,74,4TbNLKRLKlxZDlS0pu7Lsy,118.086,4.0,You Raise Me Up,0.0981
